cod_uf,cod_municipio,dsc_municipio,num_cnae,dsc_setor_1,dsc_setor_2,dsc_programa,dsc_linha_financiamento,dsc_atividade,dsc_porte,dsc_finalidade,num_operacao_contratada,vlr_contrato,dsc_fonte,num_ano,Tipologia_do_Municipio,Semiarido
DF,5300108,BRASILIA,Impressão de material para uso publicitário,Empresarial,Comércio e Serviços,-,Comércio e Serviços,IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,Pequeno,Custeio isolado/ Comercialização,1,1000000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Lanchonetes, casas de chá, de sucos e similares",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALIMENTAÇÃO,Pequeno-Médio,Custeio isolado/ Comercialização,1,670413.42,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Serviços especializados para construção não especificados anteriormente,Empresarial,Comércio e Serviços,-,Comércio e Serviços,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,Pequeno-Médio,Custeio isolado/ Comercialização,1,3065400,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividade médica ambulatorial restrita a consultas,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno,Custeio isolado/ Comercialização,1,145000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Impressão de material para uso publicitário,Empresarial,Industrial,-,Desenvolvimento Industrial,IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,Pequeno,Investimento,1,86200,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",Empresarial,Comércio e Serviços,-,Comércio e Serviços,PUBLICIDADE E PESQUISA DE MERCADO,Pequeno,Capital de Giro Isolado,1,35000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,45000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Outras atividades de serviços pessoais não especificadas anteriormente,Empresarial,Comércio e Serviços,-,Comércio e Serviços,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,Pequeno,Investimento,1,400000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio atacadista de ferragens e ferramentas,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",Médio I,Investimento,2,3459000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de artefatos de material plástico para uso pessoal e doméstico,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,Pequeno,Investimento,1,640000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de tintas e materiais para pintura,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,102729.77,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio a varejo de peças e acessórios novos para veículos automotores,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Pequeno,Custeio isolado/ Comercialização,1,11000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Hotéis,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALOJAMENTO,Pequeno,Investimento,1,119684.96,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Empresarial,Comércio e Serviços,-,Comércio e Serviços,TRANSPORTE TERRESTRE,Pequeno,Capital de Giro Isolado,1,210000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de biscoitos e bolachas,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Pequeno-Médio,Investimento,1,330939.9,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividades de condicionamento físico,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,Pequeno,Investimento,1,75999.93,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio a varejo de peças e acessórios novos para veículos automotores,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Pequeno,Capital de Giro Isolado,1,360000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de medicamentos veterinários,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Capital de Giro Isolado,1,100000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de móveis,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,124000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Manutenção e reparação de embarcações para esporte e lazer,Empresarial,Industrial,-,Desenvolvimento Industrial,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",Pequeno-Médio,Capital de Giro Isolado,1,470000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Impressão de material para outros usos,Empresarial,Comércio e Serviços,-,Comércio e Serviços,IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,Pequeno,Custeio isolado/ Comercialização,1,77350,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Impressão de material para uso publicitário,Empresarial,Industrial,-,Desenvolvimento Industrial,IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,Pequeno,Capital de Giro Isolado,1,452000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Serviços de arquitetura,Empresarial,Industrial,-,Desenvolvimento Industrial,SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS,Pequeno,Capital de Giro Isolado,1,92000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Aluguel de máquinas e equipamentos para escritório,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS,Pequeno,Custeio isolado/ Comercialização,1,499999,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de móveis com predominância de madeira,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE MÓVEIS,Mini/Micro,Investimento,1,59889,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Usinas de compostagem,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",Pequeno,Custeio isolado/ Comercialização,1,256600,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de móveis,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,178000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de artefatos de material plástico para outros usos não especificados anteriormente,Empresarial,Comércio e Serviços,-,Comércio e Serviços,FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,Médio I,Custeio isolado/ Comercialização,1,448032,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Recondicionamento e recuperação de motores para veículos automotores,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",Pequeno,Custeio isolado/ Comercialização,1,63000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal",Empresarial,Comércio e Serviços,-,Comércio e Serviços,TRANSPORTE TERRESTRE,Pequeno,Custeio isolado/ Comercialização,1,206000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividade médica ambulatorial com recursos para realização de exames complementares,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno-Médio,Custeio isolado/ Comercialização,1,228094.3,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Serviços combinados de escritório e apoio administrativo,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS",Pequeno,Custeio isolado/ Comercialização,1,1153000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno,Custeio isolado/ Comercialização,1,448000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividades de franqueadas e permissionárias do Correio Nacional,Empresarial,Comércio e Serviços,-,Comércio e Serviços,CORREIO E OUTRAS ATIVIDADES DE ENTREGA,Pequeno,Capital de Giro Isolado,1,250000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,310000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de artigos de papelaria,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,100000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de artigos do vestuário e acessórios,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,194831,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista especializado de equipamentos e suprimentos de informática,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,256000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral sob encomenda,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE PRODUTOS DIVERSOS,Pequeno,Capital de Giro Isolado,1,360000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Restaurantes e similares,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALIMENTAÇÃO,Pequeno,Capital de Giro Isolado,1,50000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Suporte técnico, manutenção e outros serviços em tecnologia da informação",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,Médio I,Capital de Giro Isolado,1,499000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Agências de viagens,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",Pequeno,Capital de Giro Isolado,1,150000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de artigos de papelaria,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,100000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de artigos do vestuário e acessórios,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,2,478000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,235000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de biscoitos e bolachas,Empresarial,Comércio e Serviços,-,Comércio e Serviços,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Pequeno-Médio,Capital de Giro Isolado,2,304000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Imunização e controle de pragas urbanas,Empresarial,Comércio e Serviços,-,Comércio e Serviços,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,Pequeno,Capital de Giro Isolado,1,83000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Padaria e confeitaria com predominância de revenda,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,250000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS",Pequeno,Capital de Giro Isolado,1,260000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Restaurantes e similares,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALIMENTAÇÃO,Pequeno-Médio,Capital de Giro Isolado,1,200000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Empresarial,Comércio e Serviços,-,Comércio e Serviços,TRANSPORTE TERRESTRE,Pequeno-Médio,Custeio isolado/ Comercialização,1,440000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",Empresarial,Comércio e Serviços,-,Comércio e Serviços,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA",Pequeno,Custeio isolado/ Comercialização,1,51050,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Casas de festas e eventos,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS",Pequeno,Custeio isolado/ Comercialização,1,79200,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio a varejo de peças e acessórios novos para veículos automotores,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Pequeno,Custeio isolado/ Comercialização,1,134758.5,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de materiais de construção em geral,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,400000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Restaurantes e similares,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALIMENTAÇÃO,Pequeno,Custeio isolado/ Comercialização,1,300000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio atacadista de produtos alimentícios em geral,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",Médio I,Custeio isolado/ Comercialização,1,840308.94,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,75400,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de bebidas,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Custeio isolado/ Comercialização,1,291768.75,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,44950,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de móveis com predominância de madeira,Empresarial,Comércio e Serviços,-,Comércio e Serviços,FABRICAÇÃO DE MÓVEIS,Pequeno,Custeio isolado/ Comercialização,1,197600,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de móveis com predominância de madeira,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE MÓVEIS,Pequeno-Médio,Investimento,1,499900,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Pequeno,Investimento,1,497502.53,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Serviço de transporte de passageiros - locação de automóveis com motorista,Empresarial,Turismo,-,Turismo Regional,TRANSPORTE TERRESTRE,Pequeno,Investimento,1,152000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Incorporação de empreendimentos imobiliários,Empresarial,Comércio e Serviços,-,Comércio e Serviços,CONSTRUÇÃO DE EDIFÍCIOS,Pequeno,Custeio isolado/ Comercialização,1,168000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS,Pequeno-Médio,Custeio isolado/ Comercialização,1,2181000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS,Pequeno-Médio,Custeio isolado/ Comercialização,1,1300000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de biscoitos e bolachas,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Pequeno-Médio,Investimento,1,144200,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de materiais de construção em geral,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Custeio isolado/ Comercialização,1,136890,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Fabricação de conservas de peixes, crustáceos e moluscos",Empresarial,Comércio e Serviços,-,Comércio e Serviços,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Pequeno-Médio,Custeio isolado/ Comercialização,1,96868.6,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio atacadista de carnes bovinas e suínas e derivados,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",Médio I,Custeio isolado/ Comercialização,1,1125180,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de artigos médicos e ortopédicos,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,92000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Médio I,Custeio isolado/ Comercialização,1,455000,FCO,2024,Alta Renda e Baixo Dinamismo,não
