Protocolo_S2iD,Nome_Municipio,Sigla_UF,regiao,Data_Registro,Data_Evento,Cod_Cobrade,tipologia,descricao_tipologia,grupo_de_desastre,Cod_IBGE_Mun,Setores Censitários,Status,DH_Descricao,DH_MORTOS,DH_FERIDOS,DH_ENFERMOS,DH_DESABRIGADOS,DH_DESALOJADOS,DH_DESAPARECIDOS,DH_AFETADOS_SECA_ESTIAGEM,DH_total_danos_humanos_diretos,DH_OUTROS AFETADOS,DM_Descricao,DM_Uni Habita Danificadas,DM_Uni Habita Destruidas,DM_Uni Habita Valor,DM_Inst Saúde Danificadas,DM_Inst Saúde Destruidas,DM_Inst Saúde Valor,DM_Inst Ensino Danificadas,DM_Inst Ensino Destruidas,DM_Inst Ensino Valor,DM_Inst Serviços Danificadas,DM_Inst Serviços Destruidas,DM_Inst Serviços Valor,DM_Inst Comuni Danificadas,DM_Inst Comuni Destruidas,DM_Inst Comuni Valor,DM_Obras de Infra Danificadas,DM_Obras de Infra Destruidas,DM_Obras de Infra Valor,DM_total_danos_materiais,DA_Descricao,DA_Polui/cont da água,DA_Polui/cont do ar,DA_Polui/cont do solo,DA_Dimi/exauri hídrico,DA_Incêndi parques/APA's/APP's,PEPL_Descricao,PEPL_Assis_méd e emergên(R$),PEPL_Abast de água pot(R$),PEPL_sist de esgotos sanit(R$),PEPL_Sis limp e rec lixo (R$),PEPL_Sis cont pragas (R$),PEPL_distrib energia (R$),PEPL_Telecomunicações (R$),PEPL_Tran loc/reg/l_curso (R$),PEPL_Distrib combustíveis(R$),PEPL_Segurança pública (R$),PEPL_Ensino (R$),PEPL_total_publico,PEPR_Descricao,PEPR_Agricultura (R$),PEPR_Pecuária (R$),PEPR_Indústria (R$),PEPR_Comércio (R$),PEPR_Serviços (R$),PEPR_total_privado,PE_PLePR
CE-P-2312106-14110-20010530,Santana do Cariri,CE,Nordeste,05/30/2001,05/30/2001,14110,4,Estiagem e Seca,Climatológico,2312106,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-D-2606507-14110-20010530,Iati,PE,Nordeste,05/30/2001,05/30/2001,14110,4,Estiagem e Seca,Climatológico,2606507,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PI-D-2208858-14120-20010530,Riacho Frio,PI,Nordeste,05/30/2001,05/30/2001,14120,4,Estiagem e Seca,Climatológico,2208858,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PB-A-2509107-14120-20010531,Mari,PB,Nordeste,05/31/2001,05/31/2001,14120,4,Estiagem e Seca,Climatológico,2509107,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1828200,0,0,0,38570,1866770,1866770
PB-A-2503605-14120-20010531,Caiçara,PB,Nordeste,05/31/2001,05/31/2001,14120,4,Estiagem e Seca,Climatológico,2503605,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,356000,0,0,0,216000,572000,572000
PB-A-2512754-14120-20010531,Riachão do Bacamarte,PB,Nordeste,05/31/2001,05/31/2001,14120,4,Estiagem e Seca,Climatológico,2512754,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,356000,0,0,0,215000,571000,571000
PB-A-2507705-14120-20010531,Juazeirinho,PB,Nordeste,05/31/2001,05/31/2001,14120,4,Estiagem e Seca,Climatológico,2507705,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1200000,0,0,0,0,0,0,0,0,0,0,1200000,,320000,128000,0,0,125000,573000,1773000
PB-A-2510105-14120-20010531,Nova Floresta,PB,Nordeste,05/31/2001,05/31/2001,14120,4,Estiagem e Seca,Climatológico,2510105,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,150000,0,0,0,480000,630000,630000
PB-A-2515930-14120-20010531,Sertãozinho,PB,Nordeste,05/31/2001,05/31/2001,14120,4,Estiagem e Seca,Climatológico,2515930,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,96000,0,0,0,1782000,1878000,1878000
BA-D-2904209-14120-20010531,Botuporã,BA,Nordeste,05/31/2001,05/31/2001,14120,4,Estiagem e Seca,Climatológico,2904209,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2904407-14120-20010531,Brejolândia,BA,Nordeste,05/31/2001,05/31/2001,14120,4,Estiagem e Seca,Climatológico,2904407,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2919009-14110-20010531,Lajedinho,BA,Nordeste,05/31/2001,05/31/2001,14110,4,Estiagem e Seca,Climatológico,2919009,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2919504-14120-20010531,Livramento de Nossa Senhora,BA,Nordeste,05/31/2001,05/31/2001,14120,4,Estiagem e Seca,Climatológico,2919504,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2921708-14110-20010531,Morro do Chapéu,BA,Nordeste,05/31/2001,05/31/2001,14110,4,Estiagem e Seca,Climatológico,2921708,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2300309-14110-20010531,Acopiara,CE,Nordeste,05/31/2001,05/31/2001,14110,4,Estiagem e Seca,Climatológico,2300309,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2300705-14110-20010531,Alto Santo,CE,Nordeste,05/31/2001,05/31/2001,14110,4,Estiagem e Seca,Climatológico,2300705,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2301307-14110-20010531,Araripe,CE,Nordeste,05/31/2001,05/31/2001,14110,4,Estiagem e Seca,Climatológico,2301307,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2306702-14110-20010531,Jaguaretama,CE,Nordeste,05/31/2001,05/31/2001,14110,4,Estiagem e Seca,Climatológico,2306702,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2306801-14110-20010531,Jaguaribara,CE,Nordeste,05/31/2001,05/31/2001,14110,4,Estiagem e Seca,Climatológico,2306801,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2312700-14110-20010531,Senador Pompeu,CE,Nordeste,05/31/2001,05/31/2001,14110,4,Estiagem e Seca,Climatológico,2312700,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-A-2602407-14110-20010601,Brejão,PE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2602407,,Registro,,0,0,0,0,25,0,2870,2895,2870,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,6500000,0,0,0,0,6500000,6500000
ES-A-3204955-14110-20010601,São Roque do Canaã,ES,Sudeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,3204955,,Registro,,0,0,0,0,0,0,152,152,152,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1200000,1300000,0,0,0,2500000,2500000
PE-A-2603702-14120-20010601,Canhotinho,PE,Nordeste,06/01/2001,06/01/2001,14120,4,Estiagem e Seca,Climatológico,2603702,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1311000,265000,0,0,0,1576000,1576000
PE-A-2600302-14110-20010601,Agrestina,PE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2600302,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,491000,0,0,0,156000,647000,647000
PB-A-2517407-14120-20010601,Zabelê,PB,Nordeste,06/01/2001,06/01/2001,14120,4,Estiagem e Seca,Climatológico,2517407,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,69000,13500,0,0,0,82500,82500
PB-A-2502706-14120-20010601,Borborema,PB,Nordeste,06/01/2001,06/01/2001,14120,4,Estiagem e Seca,Climatológico,2502706,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,36000,0,0,0,80000,116000,116000
PB-A-2503555-14120-20010601,Cacimbas,PB,Nordeste,06/01/2001,06/01/2001,14120,4,Estiagem e Seca,Climatológico,2503555,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,8501,0,0,0,1470,9971,9971
PB-A-2501203-14120-20010601,Areial,PB,Nordeste,06/01/2001,06/01/2001,14120,4,Estiagem e Seca,Climatológico,2501203,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,3000,0,0,0,60000,63000,63000
PB-A-2502607-14120-20010601,Igaracy,PB,Nordeste,06/01/2001,06/01/2001,14120,4,Estiagem e Seca,Climatológico,2502607,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,400,0,0,0,72000,72400,72400
CE-P-2303204-14110-20010601,Caririaçu,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2303204,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2304236-14110-20010601,Croatá,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2304236,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2304277-14110-20010601,Ererê,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2304277,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2305332-14110-20010601,Ibicuitinga,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2305332,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2305605-14110-20010601,Independência,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2305605,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2306108-14110-20010601,Irauçuba,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2306108,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2306900-14110-20010601,Jaguaribe,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2306900,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2307007-14110-20010601,Jaguaruana,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2307007,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2308351-14110-20010601,Milhã,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2308351,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2308401-14110-20010601,Missão Velha,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2308401,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2308500-14110-20010601,Mombaça,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2308500,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2310506-14110-20010601,Pedra Branca,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2310506,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2310605-14110-20010601,Penaforte,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2310605,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2311355-14110-20010601,Quixelô,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2311355,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2311504-14110-20010601,Quixeré,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2311504,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2313104-14110-20010601,Tabuleiro do Norte,CE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2313104,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PB-P-2514701-14110-20010601,São José do Sabugi,PB,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2514701,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-D-2608602-14110-20010601,Lagoa do Ouro,PE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2608602,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-D-2611200-14110-20010601,Poção,PE,Nordeste,06/01/2001,06/01/2001,14110,4,Estiagem e Seca,Climatológico,2611200,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2303659-14110-20010603,Catunda,CE,Nordeste,06/03/2001,06/03/2001,14110,4,Estiagem e Seca,Climatológico,2303659,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-A-2610905-14110-20010604,Pesqueira,PE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2610905,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1225000,0,0,0,0,1225000,1225000
PE-A-2612455-14110-20010604,Santa Cruz,PE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2612455,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1224,0,0,0,0,0,0,0,0,0,1224,,1200000,0,0,0,0,1200000,1201224
PB-A-2512002-14110-20010604,Pocinhos,PB,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2512002,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,220000,0,0,0,91000,311000,311000
PB-A-2501609-14120-20010604,Barra de Santa Rosa,PB,Nordeste,06/04/2001,06/04/2001,14120,4,Estiagem e Seca,Climatológico,2501609,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,186000,1666000,0,0,0,1852000,1852000
PB-A-2505238-14120-20010604,Cuité de Mamanguape,PB,Nordeste,06/04/2001,06/04/2001,14120,4,Estiagem e Seca,Climatológico,2505238,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75000,0,0,0,80000,155000,155000
PB-A-2506608-14120-20010604,Ibiara,PB,Nordeste,06/04/2001,06/04/2001,14120,4,Estiagem e Seca,Climatológico,2506608,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,54000,0,0,0,338000,392000,392000
PB-A-2502508-14120-20010604,Boqueirão,PB,Nordeste,06/04/2001,06/04/2001,14120,4,Estiagem e Seca,Climatológico,2502508,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,17000,0,0,0,350000,367000,367000
AL-P-2703304-14110-20010604,Inhapi,AL,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2703304,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
AL-P-2708956-14110-20010604,Senador Rui Palmeira,AL,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2708956,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2913705-14110-20010604,Inhambupe,BA,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2913705,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2924504-14110-20010604,Pindaí,BA,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2924504,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2928208-14110-20010604,Santana,BA,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2928208,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2301109-14110-20010604,Aracati,CE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2301109,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2311108-14110-20010604,Porteiras,CE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2311108,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2313203-14110-20010604,Tamboril,CE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2313203,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
CE-P-2314003-14110-20010604,Várzea Alegre,CE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2314003,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-P-2600203-14110-20010604,Afrânio,PE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2600203,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-P-2600500-14110-20010604,Águas Belas,PE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2600500,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-P-2600609-14110-20010604,Alagoinha,PE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2600609,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-P-2600807-14110-20010604,Altinho,PE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2600807,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-P-2601102-14110-20010604,Araripina,PE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2601102,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-P-2601201-14110-20010604,Arcoverde,PE,Nordeste,06/04/2001,06/04/2001,14110,4,Estiagem e Seca,Climatológico,2601201,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
